# t  G_true(t)  G_hat(t) | Fisher F=7340277.7778  Cramer-Rao sigma_G^2>=1.362346e-07
0.00000000	0.00110000	0.00148664
0.00200401	0.00109999	0.00094537
0.00400802	0.00109997	0.00109873
0.00601202	0.00109993	0.00107982
0.00801603	0.00109987	-0.00010454
0.01002004	0.00109980	0.00065635
0.01202405	0.00109971	0.00175259
0.01402806	0.00109961	0.00107389
0.01603206	0.00109949	0.00104513
0.01803607	0.00109936	0.00101124
0.02004008	0.00109921	0.00085822
0.02204409	0.00109904	0.00139083
0.02404810	0.00109886	0.00108828
0.02605210	0.00109866	0.00121714
0.02805611	0.00109845	0.00129861
0.03006012	0.00109822	0.00083802
0.03206413	0.00109798	0.00135553
0.03406814	0.00109772	0.00065217
0.03607214	0.00109744	0.00150623
0.03807615	0.00109715	0.00151673
0.04008016	0.00109685	0.00086092
0.04208417	0.00109652	0.00074173
0.04408818	0.00109619	0.00177447
0.04609218	0.00109584	0.00107324
0.04809619	0.00109547	0.00108213
0.05010020	0.00109509	0.00086142
0.05210421	0.00109469	0.00134734
0.05410822	0.00109428	0.00122739
0.05611222	0.00109385	0.00126447
0.05811623	0.00109341	0.00167290
0.06012024	0.00109295	0.00171569
0.06212425	0.00109248	0.00078877
0.06412826	0.00109199	0.00079945
0.06613226	0.00109149	0.00102204
0.06813627	0.00109098	0.00084935
0.07014028	0.00109045	0.00154266
0.07214429	0.00108990	0.00103728
0.07414830	0.00108934	0.00106405
0.07615230	0.00108877	0.00040281
0.07815631	0.00108818	0.00115607
0.08016032	0.00108758	0.00080961
0.08216433	0.00108697	0.00114687
0.08416834	0.00108634	0.00103262
0.08617234	0.00108570	0.00111867
0.08817635	0.00108504	0.00098141
0.09018036	0.00108437	0.00102002
0.09218437	0.00108369	0.00131237
0.09418838	0.00108299	0.00097036
0.09619238	0.00108228	0.00133012
0.09819639	0.00108156	0.00129514
0.10020040	0.00108083	0.00112015
0.10220441	0.00108008	0.00135760
0.10420842	0.00107932	0.00076080
0.10621242	0.00107855	0.00170336
0.10821643	0.00107776	0.00078909
0.11022044	0.00107696	0.00098357
0.11222445	0.00107615	0.00084540
0.11422846	0.00107533	0.00129029
0.11623246	0.00107450	0.00056811
0.11823647	0.00107365	0.00118111
0.12024048	0.00107279	0.00058251
0.12224449	0.00107192	0.00120515
0.12424850	0.00107104	0.00108036
0.12625251	0.00107015	0.00117175
0.12825651	0.00106925	0.00140159
0.13026052	0.00106834	0.00144623
0.13226453	0.00106741	0.00082662
0.13426854	0.00106648	0.00083874
0.13627255	0.00106553	0.00157148
0.13827655	0.00106457	0.00104723
0.14028056	0.00106361	0.00036710
0.14228457	0.00106263	0.00062452
0.14428858	0.00106164	0.00084719
0.14629259	0.00106065	0.00082908
0.14829659	0.00105964	0.00104828
0.15030060	0.00105863	0.00093961
0.15230461	0.00105760	0.00137935
0.15430862	0.00105657	0.00167015
0.15631263	0.00105552	0.00110871
0.15831663	0.00105447	0.00119936
0.16032064	0.00105341	0.00065558
0.16232465	0.00105234	0.00059398
0.16432866	0.00105127	0.00092984
0.16633267	0.00105018	0.00070906
0.16833667	0.00104909	0.00089675
0.17034068	0.00104799	0.00159245
0.17234469	0.00104688	0.00050897
0.17434870	0.00104576	0.00070129
0.17635271	0.00104464	0.00129584
0.17835671	0.00104351	0.00150272
0.18036072	0.00104237	0.00088521
0.18236473	0.00104123	0.00107181
0.18436874	0.00104008	0.00141951
0.18637275	0.00103892	0.00066059
0.18837675	0.00103776	0.00022010
0.19038076	0.00103659	0.00067141
0.19238477	0.00103542	0.00071817
0.19438878	0.00103423	0.00099755
0.19639279	0.00103305	0.00129633
0.19839679	0.00103186	0.00050902
0.20040080	0.00103066	0.00116012
0.20240481	0.00102946	0.00131507
0.20440882	0.00102826	0.00128169
0.20641283	0.00102705	0.00113859
0.20841683	0.00102583	0.00051478
0.21042084	0.00102461	0.00116310
0.21242485	0.00102339	0.00079924
0.21442886	0.00102216	0.00095034
0.21643287	0.00102093	0.00100036
0.21843687	0.00101970	0.00075708
0.22044088	0.00101847	0.00105396
0.22244489	0.00101723	0.00110767
0.22444890	0.00101599	0.00041310
0.22645291	0.00101474	0.00069751
0.22845691	0.00101349	0.00086043
0.23046092	0.00101225	0.00058481
0.23246493	0.00101100	0.00135231
0.23446894	0.00100974	0.00103365
0.23647295	0.00100849	0.00134149
0.23847695	0.00100723	0.00117050
0.24048096	0.00100598	0.00067306
0.24248497	0.00100472	0.00106118
0.24448898	0.00100346	0.00104785
0.24649299	0.00100220	0.00120774
0.24849699	0.00100094	0.00131664
0.25050100	0.00099969	0.00094819
0.25250501	0.00099843	0.00148465
0.25450902	0.00099717	0.00097261
0.25651303	0.00099591	0.00056040
0.25851703	0.00099465	-0.00001996
0.26052104	0.00099339	0.00116159
0.26252505	0.00099214	0.00116900
0.26452906	0.00099088	0.00100185
0.26653307	0.00098963	0.00063049
0.26853707	0.00098838	0.00050028
0.27054108	0.00098713	0.00077707
0.27254509	0.00098588	0.00103449
0.27454910	0.00098464	0.00096400
0.27655311	0.00098339	0.00164996
0.27855711	0.00098215	0.00189557
0.28056112	0.00098092	0.00093013
0.28256513	0.00097968	0.00063181
0.28456914	0.00097845	0.00065910
0.28657315	0.00097722	0.00103371
0.28857715	0.00097600	0.00067939
0.29058116	0.00097478	0.00089987
0.29258517	0.00097356	0.00099482
0.29458918	0.00097235	0.00050176
0.29659319	0.00097114	0.00140304
0.29859719	0.00096994	0.00102933
0.30060120	0.00096874	0.00136389
0.30260521	0.00096755	0.00074418
0.30460922	0.00096636	0.00091662
0.30661323	0.00096517	0.00052469
0.30861723	0.00096400	0.00115398
0.31062124	0.00096282	0.00152836
0.31262525	0.00096166	0.00079997
0.31462926	0.00096050	0.00141905
0.31663327	0.00095935	0.00084819
0.31863727	0.00095820	0.00041696
0.32064128	0.00095706	0.00018863
0.32264529	0.00095592	0.00071722
0.32464930	0.00095480	0.00130382
0.32665331	0.00095368	0.00049813
0.32865731	0.00095257	0.00106184
0.33066132	0.00095146	0.00023020
0.33266533	0.00095036	0.00108843
0.33466934	0.00094927	0.00134771
0.33667335	0.00094819	0.00074476
0.33867735	0.00094712	0.00031652
0.34068136	0.00094606	0.00082843
0.34268537	0.00094500	0.00093342
0.34468938	0.00094395	0.00064595
0.34669339	0.00094291	0.00020802
0.34869739	0.00094189	0.00077479
0.35070140	0.00094087	0.00090371
0.35270541	0.00093985	0.00183324
0.35470942	0.00093885	0.00109304
0.35671343	0.00093786	0.00103099
0.35871743	0.00093688	0.00101951
0.36072144	0.00093591	0.00134229
0.36272545	0.00093495	0.00122398
0.36472946	0.00093400	0.00102448
0.36673347	0.00093306	0.00118078
0.36873747	0.00093213	0.00094900
0.37074148	0.00093121	0.00110023
0.37274549	0.00093030	0.00112747
0.37474950	0.00092940	0.00097332
0.37675351	0.00092851	0.00051418
0.37875752	0.00092764	0.00126661
0.38076152	0.00092678	0.00162425
0.38276553	0.00092592	0.00092415
0.38476954	0.00092508	0.00101063
0.38677355	0.00092426	0.00088782
0.38877756	0.00092344	0.00063168
0.39078156	0.00092264	0.00070151
0.39278557	0.00092184	0.00044480
0.39478958	0.00092107	0.00050008
0.39679359	0.00092030	0.00086283
0.39879760	0.00091954	0.00072122
0.40080160	0.00091880	0.00112836
0.40280561	0.00091807	0.00119625
0.40480962	0.00091736	0.00075092
0.40681363	0.00091666	0.00106872
0.40881764	0.00091597	0.00052911
0.41082164	0.00091529	0.00061153
0.41282565	0.00091463	0.00040534
0.41482966	0.00091398	0.00061885
0.41683367	0.00091335	0.00085690
0.41883768	0.00091272	0.00099910
0.42084168	0.00091212	0.00124918
0.42284569	0.00091152	0.00065947
0.42484970	0.00091094	0.00066527
0.42685371	0.00091038	0.00070280
0.42885772	0.00090983	0.00050176
0.43086172	0.00090929	0.00076563
0.43286573	0.00090877	0.00051538
0.43486974	0.00090826	0.00119849
0.43687375	0.00090776	0.00066384
0.43887776	0.00090728	0.00062092
0.44088176	0.00090682	0.00081945
0.44288577	0.00090637	0.00136043
0.44488978	0.00090594	0.00047818
0.44689379	0.00090552	0.00035019
0.44889780	0.00090511	0.00062817
0.45090180	0.00090472	0.00135221
0.45290581	0.00090435	0.00172890
0.45490982	0.00090399	0.00153067
0.45691383	0.00090364	0.00046945
0.45891784	0.00090331	0.00062866
0.46092184	0.00090300	0.00054978
0.46292585	0.00090270	0.00064026
0.46492986	0.00090242	0.00099202
0.46693387	0.00090215	0.00119694
0.46893788	0.00090190	0.00079981
0.47094188	0.00090166	0.00067835
0.47294589	0.00090144	0.00049569
0.47494990	0.00090124	0.00109845
0.47695391	0.00090105	0.00030693
0.47895792	0.00090087	0.00040492
0.48096192	0.00090071	0.00101973
0.48296593	0.00090057	0.00104226
0.48496994	0.00090045	0.00036180
0.48697395	0.00090033	0.00002407
0.48897796	0.00090024	0.00160964
0.49098196	0.00090016	0.00076768
0.49298597	0.00090010	0.00096730
0.49498998	0.00090005	0.00133308
0.49699399	0.00090002	0.00158963
0.49899800	0.00090000	0.00021866
0.50100200	0.00090000	0.00090110
0.50300601	0.00090002	0.00108011
0.50501002	0.00090005	0.00105916
0.50701403	0.00090010	0.00112725
0.50901804	0.00090016	0.00116455
0.51102204	0.00090024	0.00130577
0.51302605	0.00090033	0.00088884
0.51503006	0.00090045	0.00098816
0.51703407	0.00090057	0.00118709
0.51903808	0.00090071	0.00057731
0.52104208	0.00090087	0.00122183
0.52304609	0.00090105	0.00098268
0.52505010	0.00090124	0.00121383
0.52705411	0.00090144	0.00084906
0.52905812	0.00090166	0.00110246
0.53106212	0.00090190	0.00076105
0.53306613	0.00090215	0.00087806
0.53507014	0.00090242	0.00093962
0.53707415	0.00090270	0.00069303
0.53907816	0.00090300	0.00134554
0.54108216	0.00090331	0.00125633
0.54308617	0.00090364	0.00144659
0.54509018	0.00090399	0.00089712
0.54709419	0.00090435	0.00181946
0.54909820	0.00090472	0.00127243
0.55110220	0.00090511	0.00105867
0.55310621	0.00090552	0.00038804
0.55511022	0.00090594	0.00085851
0.55711423	0.00090637	0.00128179
0.55911824	0.00090682	0.00066036
0.56112224	0.00090728	0.00114844
0.56312625	0.00090776	0.00019253
0.56513026	0.00090826	0.00136331
0.56713427	0.00090877	0.00131693
0.56913828	0.00090929	0.00061551
0.57114228	0.00090983	0.00086343
0.57314629	0.00091038	0.00085674
0.57515030	0.00091094	0.00087679
0.57715431	0.00091152	0.00079085
0.57915832	0.00091212	0.00093383
0.58116232	0.00091272	0.00069200
0.58316633	0.00091335	0.00062616
0.58517034	0.00091398	0.00139068
0.58717435	0.00091463	0.00008658
0.58917836	0.00091529	0.00047140
0.59118236	0.00091597	0.00102259
0.59318637	0.00091666	0.00106240
0.59519038	0.00091736	0.00098895
0.59719439	0.00091807	0.00055408
0.59919840	0.00091880	0.00091837
0.60120240	0.00091954	0.00120378
0.60320641	0.00092030	0.00004333
0.60521042	0.00092107	0.00129744
0.60721443	0.00092184	0.00099548
0.60921844	0.00092264	0.00117257
0.61122244	0.00092344	0.00063285
0.61322645	0.00092426	0.00070129
0.61523046	0.00092508	0.00112277
0.61723447	0.00092592	0.00072838
0.61923848	0.00092678	0.00141259
0.62124248	0.00092764	0.00108200
0.62324649	0.00092851	0.00099914
0.62525050	0.00092940	0.00139301
0.62725451	0.00093030	0.00097676
0.62925852	0.00093121	0.00107198
0.63126253	0.00093213	0.00110966
0.63326653	0.00093306	0.00083918
0.63527054	0.00093400	0.00083782
0.63727455	0.00093495	0.00111487
0.63927856	0.00093591	0.00047777
0.64128257	0.00093688	0.00096307
0.64328657	0.00093786	0.00115508
0.64529058	0.00093885	0.00099185
0.64729459	0.00093985	0.00050415
0.64929860	0.00094087	0.00103756
0.65130261	0.00094189	0.00124646
0.65330661	0.00094291	0.00055153
0.65531062	0.00094395	0.00073666
0.65731463	0.00094500	0.00088871
0.65931864	0.00094606	0.00027377
0.66132265	0.00094712	0.00125690
0.66332665	0.00094819	0.00136662
0.66533066	0.00094927	0.00059233
0.66733467	0.00095036	0.00061552
0.66933868	0.00095146	0.00083154
0.67134269	0.00095257	0.00060802
0.67334669	0.00095368	0.00074461
0.67535070	0.00095480	0.00143115
0.67735471	0.00095592	0.00196488
0.67935872	0.00095706	0.00102480
0.68136273	0.00095820	0.00068493
0.68336673	0.00095935	0.00109406
0.68537074	0.00096050	0.00142317
0.68737475	0.00096166	0.00099943
0.68937876	0.00096282	0.00132746
0.69138277	0.00096400	0.00072082
0.69338677	0.00096517	0.00155930
0.69539078	0.00096636	0.00124583
0.69739479	0.00096755	0.00046961
0.69939880	0.00096874	0.00157976
0.70140281	0.00096994	0.00096231
0.70340681	0.00097114	0.00114806
0.70541082	0.00097235	0.00089109
0.70741483	0.00097356	0.00123837
0.70941884	0.00097478	0.00152461
0.71142285	0.00097600	0.00109026
0.71342685	0.00097722	0.00107907
0.71543086	0.00097845	0.00109679
0.71743487	0.00097968	0.00026272
0.71943888	0.00098092	0.00106612
0.72144289	0.00098215	0.00067902
0.72344689	0.00098339	0.00085400
0.72545090	0.00098464	0.00106670
0.72745491	0.00098588	0.00080461
0.72945892	0.00098713	0.00075681
0.73146293	0.00098838	0.00161924
0.73346693	0.00098963	0.00036712
0.73547094	0.00099088	0.00081020
0.73747495	0.00099214	0.00104173
0.73947896	0.00099339	0.00131093
0.74148297	0.00099465	0.00090631
0.74348697	0.00099591	0.00121388
0.74549098	0.00099717	0.00143644
0.74749499	0.00099843	0.00107808
0.74949900	0.00099969	0.00071860
0.75150301	0.00100094	0.00122769
0.75350701	0.00100220	0.00100032
0.75551102	0.00100346	0.00042550
0.75751503	0.00100472	0.00144810
0.75951904	0.00100598	0.00102548
0.76152305	0.00100723	0.00121311
0.76352705	0.00100849	0.00128753
0.76553106	0.00100974	0.00028846
0.76753507	0.00101100	0.00038703
0.76953908	0.00101225	0.00014868
0.77154309	0.00101349	0.00087234
0.77354709	0.00101474	0.00154480
0.77555110	0.00101599	0.00094985
0.77755511	0.00101723	0.00055885
0.77955912	0.00101847	0.00015305
0.78156313	0.00101970	0.00013247
0.78356713	0.00102093	0.00106006
0.78557114	0.00102216	0.00074546
0.78757515	0.00102339	0.00120455
0.78957916	0.00102461	0.00095390
0.79158317	0.00102583	0.00149204
0.79358717	0.00102705	0.00114224
0.79559118	0.00102826	0.00087627
0.79759519	0.00102946	0.00134143
0.79959920	0.00103066	0.00034593
0.80160321	0.00103186	0.00119223
0.80360721	0.00103305	0.00107685
0.80561122	0.00103423	0.00120347
0.80761523	0.00103542	0.00123853
0.80961924	0.00103659	0.00097799
0.81162325	0.00103776	0.00150411
0.81362725	0.00103892	0.00098186
0.81563126	0.00104008	0.00104273
0.81763527	0.00104123	0.00051316
0.81963928	0.00104237	0.00049719
0.82164329	0.00104351	0.00042617
0.82364729	0.00104464	0.00072678
0.82565130	0.00104576	0.00082690
0.82765531	0.00104688	0.00123865
0.82965932	0.00104799	0.00133433
0.83166333	0.00104909	0.00127873
0.83366733	0.00105018	0.00190086
0.83567134	0.00105127	0.00163494
0.83767535	0.00105234	0.00144231
0.83967936	0.00105341	0.00099804
0.84168337	0.00105447	0.00098520
0.84368737	0.00105552	0.00060910
0.84569138	0.00105657	0.00096159
0.84769539	0.00105760	0.00066762
0.84969940	0.00105863	0.00079743
0.85170341	0.00105964	0.00129633
0.85370741	0.00106065	0.00132530
0.85571142	0.00106164	0.00171857
0.85771543	0.00106263	0.00070018
0.85971944	0.00106361	0.00126400
0.86172345	0.00106457	0.00075474
0.86372745	0.00106553	0.00120174
0.86573146	0.00106648	0.00120664
0.86773547	0.00106741	0.00077549
0.86973948	0.00106834	0.00141578
0.87174349	0.00106925	0.00102974
0.87374749	0.00107015	0.00061841
0.87575150	0.00107104	0.00045762
0.87775551	0.00107192	0.00097971
0.87975952	0.00107279	0.00150053
0.88176353	0.00107365	0.00100223
0.88376754	0.00107450	0.00140215
0.88577154	0.00107533	0.00114328
0.88777555	0.00107615	0.00185553
0.88977956	0.00107696	0.00103455
0.89178357	0.00107776	0.00062423
0.89378758	0.00107855	0.00168323
0.89579158	0.00107932	0.00047853
0.89779559	0.00108008	0.00143939
0.89979960	0.00108083	0.00029627
0.90180361	0.00108156	0.00062124
0.90380762	0.00108228	0.00133199
0.90581162	0.00108299	0.00171226
0.90781563	0.00108369	0.00134528
0.90981964	0.00108437	0.00109150
0.91182365	0.00108504	0.00142821
0.91382766	0.00108570	0.00150400
0.91583166	0.00108634	0.00137447
0.91783567	0.00108697	0.00135970
0.91983968	0.00108758	0.00120969
0.92184369	0.00108818	0.00163923
0.92384770	0.00108877	0.00081742
0.92585170	0.00108934	0.00034141
0.92785571	0.00108990	0.00054713
0.92985972	0.00109045	0.00087891
0.93186373	0.00109098	0.00066024
0.93386774	0.00109149	0.00082208
0.93587174	0.00109199	0.00131232
0.93787575	0.00109248	0.00145789
0.93987976	0.00109295	0.00065806
0.94188377	0.00109341	0.00113512
0.94388778	0.00109385	0.00107378
0.94589178	0.00109428	0.00106609
0.94789579	0.00109469	0.00105428
0.94989980	0.00109509	0.00101731
0.95190381	0.00109547	0.00074990
0.95390782	0.00109584	0.00185069
0.95591182	0.00109619	0.00054254
0.95791583	0.00109652	0.00073663
0.95991984	0.00109685	0.00207970
0.96192385	0.00109715	0.00130912
0.96392786	0.00109744	0.00119795
0.96593186	0.00109772	0.00118647
0.96793587	0.00109798	0.00145695
0.96993988	0.00109822	0.00124721
0.97194389	0.00109845	0.00111281
0.97394790	0.00109866	0.00065714
0.97595190	0.00109886	0.00115098
0.97795591	0.00109904	0.00083186
0.97995992	0.00109921	0.00118920
0.98196393	0.00109936	0.00152976
0.98396794	0.00109949	0.00153292
0.98597194	0.00109961	0.00136543
0.98797595	0.00109971	0.00141244
0.98997996	0.00109980	0.00095465
0.99198397	0.00109987	0.00132207
0.99398798	0.00109993	0.00080802
0.99599198	0.00109997	0.00091853
0.99799599	0.00109999	0.00065999
1.00000000	0.00110000	0.00075896
