# t  G_recon(t)
0.46492986	0.00090242
0.46693387	0.00090215
0.46893788	0.00090190
0.47094188	0.00090166
0.47294589	0.00090144
0.47494990	0.00090124
0.47695391	0.00090105
0.47895792	0.00090087
0.48096192	0.00090071
0.48296593	0.00090057
0.48496994	0.00090045
0.48697395	0.00090033
0.48897796	0.00090024
0.49098196	0.00090016
0.49298597	0.00090010
0.49498998	0.00090005
0.49699399	0.00090002
0.49899800	0.00090000
0.50100200	0.00090000
0.50300601	0.00090002
0.50501002	0.00090005
0.50701403	0.00090010
0.50901804	0.00090016
0.51102204	0.00090024
0.51302605	0.00090033
0.51503006	0.00090045
0.51703407	0.00090057
0.51903808	0.00090071
0.52104208	0.00090087
0.52304609	0.00090105
0.52505010	0.00090124
0.52705411	0.00090144
0.52905812	0.00090166
0.53106212	0.00090190
0.53306613	0.00090215
0.53507014	0.00090242
0.53707415	0.00090270
0.53907816	0.00090300
0.54108216	0.00090331
0.54308617	0.00090364
0.54509018	0.00090399
0.54709419	0.00090435
0.54909820	0.00090472
0.55110220	0.00090511
0.55310621	0.00090552
0.55511022	0.00090594
0.55711423	0.00090637
0.55911824	0.00090682
0.56112224	0.00090728
0.56312625	0.00090776
0.56513026	0.00090826
0.56713427	0.00090877
0.56913828	0.00090929
0.57114228	0.00090983
0.57314629	0.00091038
0.57515030	0.00091094
0.57715431	0.00091152
0.57915832	0.00091212
0.58116232	0.00091272
0.58316633	0.00091335
0.58517034	0.00091398
0.58717435	0.00091463
0.58917836	0.00091529
0.59118236	0.00091597
0.59318637	0.00091666
0.59519038	0.00091736
0.59719439	0.00091807
0.59919840	0.00091880
0.60120240	0.00091954
0.60320641	0.00092030
0.60521042	0.00092107
0.60721443	0.00092184
0.60921844	0.00092264
0.61122244	0.00092344
0.61322645	0.00092426
0.61523046	0.00092508
0.61723447	0.00092592
0.61923848	0.00092678
0.62124248	0.00092764
0.62324649	0.00092851
0.62525050	0.00092940
0.62725451	0.00093030
0.62925852	0.00093121
0.63126253	0.00093213
0.63326653	0.00093306
0.63527054	0.00093400
0.63727455	0.00093495
0.63927856	0.00093591
0.64128257	0.00093688
0.64328657	0.00093786
0.64529058	0.00093885
0.64729459	0.00093985
0.64929860	0.00094087
0.65130261	0.00094189
0.65330661	0.00094291
0.65531062	0.00094395
0.65731463	0.00094500
0.65931864	0.00094606
0.66132265	0.00094712
0.66332665	0.00094819
0.66533066	0.00094927
0.66733467	0.00095036
0.66933868	0.00095146
0.67134269	0.00095257
0.67334669	0.00095368
0.67535070	0.00095480
0.67735471	0.00095592
0.67935872	0.00095706
0.68136273	0.00095820
0.68336673	0.00095935
0.68537074	0.00096050
0.68737475	0.00096166
0.68937876	0.00096282
0.69138277	0.00096400
0.69338677	0.00096517
0.69539078	0.00096636
0.69739479	0.00096755
0.69939880	0.00096874
0.70140281	0.00096994
0.70340681	0.00097114
0.70541082	0.00097235
0.70741483	0.00097356
0.70941884	0.00097478
0.71142285	0.00097600
0.71342685	0.00097722
0.71543086	0.00097845
0.71743487	0.00097968
0.71943888	0.00098092
0.72144289	0.00098215
0.72344689	0.00098339
0.72545090	0.00098464
0.72745491	0.00098588
0.72945892	0.00098713
0.73146293	0.00098838
0.73346693	0.00098963
0.73547094	0.00099088
0.73747495	0.00099214
0.73947896	0.00099339
0.74148297	0.00099465
0.74348697	0.00099591
0.74549098	0.00099717
0.74749499	0.00099843
0.74949900	0.00099969
0.75150301	0.00100094
0.75350701	0.00100220
0.75551102	0.00100346
0.75751503	0.00100472
0.75951904	0.00100598
0.76152305	0.00100723
0.76352705	0.00100849
0.76553106	0.00100974
0.76753507	0.00101100
0.76953908	0.00101225
0.77154309	0.00101349
0.77354709	0.00101474
0.77555110	0.00101599
0.77755511	0.00101723
0.77955912	0.00101847
0.78156313	0.00101970
0.78356713	0.00102093
0.78557114	0.00102216
0.78757515	0.00102339
0.78957916	0.00102461
0.79158317	0.00102583
0.79358717	0.00102705
0.79559118	0.00102826
0.79759519	0.00102946
0.79959920	0.00103066
0.80160321	0.00103186
0.80360721	0.00103305
0.80561122	0.00103423
0.80761523	0.00103542
0.80961924	0.00103659
0.81162325	0.00103776
0.81362725	0.00103892
0.81563126	0.00104008
0.81763527	0.00104123
0.81963928	0.00104237
0.82164329	0.00104351
0.82364729	0.00104464
0.82565130	0.00104576
0.82765531	0.00104688
0.82965932	0.00104799
0.83166333	0.00104909
0.83366733	0.00105018
0.83567134	0.00105127
0.83767535	0.00105234
0.83967936	0.00105341
0.84168337	0.00105447
0.84368737	0.00105552
0.84569138	0.00105657
0.84769539	0.00105760
0.84969940	0.00105863
0.85170341	0.00105964
0.85370741	0.00106065
0.85571142	0.00106164
0.85771543	0.00106263
0.85971944	0.00106361
0.86172345	0.00106457
0.86372745	0.00106553
0.86573146	0.00106648
0.86773547	0.00106741
0.86973948	0.00106834
0.87174349	0.00106925
0.87374749	0.00107015
0.87575150	0.00107104
0.87775551	0.00107192
0.87975952	0.00107279
0.88176353	0.00107365
0.88376754	0.00107450
0.88577154	0.00107533
0.88777555	0.00107615
0.88977956	0.00107696
0.89178357	0.00107776
0.89378758	0.00107855
0.89579158	0.00107932
0.89779559	0.00108008
0.89979960	0.00108083
0.90180361	0.00108156
0.90380762	0.00108228
0.90581162	0.00108299
0.90781563	0.00108369
0.90981964	0.00108437
0.91182365	0.00108504
0.91382766	0.00108570
0.91583166	0.00108634
0.91783567	0.00108697
0.91983968	0.00108758
0.92184369	0.00108818
0.92384770	0.00108877
0.92585170	0.00108934
0.92785571	0.00108990
0.92985972	0.00109045
0.93186373	0.00109098
0.93386774	0.00109149
0.93587174	0.00109199
0.93787575	0.00109248
0.93987976	0.00109295
0.94188377	0.00109341
0.94388778	0.00109385
0.94589178	0.00109428
0.94789579	0.00109469
0.94989980	0.00109509
0.95190381	0.00109547
0.95390782	0.00109584
0.95591182	0.00109619
0.95791583	0.00109652
0.95991984	0.00109685
0.96192385	0.00109715
0.96392786	0.00109744
0.96593186	0.00109772
0.96793587	0.00109798
0.96993988	0.00109822
0.97194389	0.00109845
0.97394790	0.00109866
0.97595190	0.00109886
0.97795591	0.00109904
0.97995992	0.00109921
0.98196393	0.00109936
0.98396794	0.00109949
0.98597194	0.00109961
0.98797595	0.00109971
0.98997996	0.00109980
0.99198397	0.00109987
0.99398798	0.00109993
0.99599198	0.00109997
0.99799599	0.00109999
1.00000000	0.00110000
