# t  lambda_eff(t)  g_eff(t)  a_eff(t)
0.53106212	1.00090190	1.00045095	1.00045095
0.53306613	1.00090215	1.00045108	1.00045108
0.53507014	1.00090242	1.00045121	1.00045121
0.53707415	1.00090270	1.00045135	1.00045135
0.53907816	1.00090300	1.00045150	1.00045150
0.54108216	1.00090331	1.00045166	1.00045166
0.54308617	1.00090364	1.00045182	1.00045182
0.54509018	1.00090399	1.00045199	1.00045199
0.54709419	1.00090435	1.00045217	1.00045217
0.54909820	1.00090472	1.00045236	1.00045236
0.55110220	1.00090511	1.00045256	1.00045256
0.55310621	1.00090552	1.00045276	1.00045276
0.55511022	1.00090594	1.00045297	1.00045297
0.55711423	1.00090637	1.00045319	1.00045319
0.55911824	1.00090682	1.00045341	1.00045341
0.56112224	1.00090728	1.00045364	1.00045364
0.56312625	1.00090776	1.00045388	1.00045388
0.56513026	1.00090826	1.00045413	1.00045413
0.56713427	1.00090877	1.00045438	1.00045438
0.56913828	1.00090929	1.00045464	1.00045464
0.57114228	1.00090983	1.00045491	1.00045491
0.57314629	1.00091038	1.00045519	1.00045519
0.57515030	1.00091094	1.00045547	1.00045547
0.57715431	1.00091152	1.00045576	1.00045576
0.57915832	1.00091212	1.00045606	1.00045606
0.58116232	1.00091272	1.00045636	1.00045636
0.58316633	1.00091335	1.00045667	1.00045667
0.58517034	1.00091398	1.00045699	1.00045699
0.58717435	1.00091463	1.00045731	1.00045731
0.58917836	1.00091529	1.00045765	1.00045765
0.59118236	1.00091597	1.00045798	1.00045798
0.59318637	1.00091666	1.00045833	1.00045833
0.59519038	1.00091736	1.00045868	1.00045868
0.59719439	1.00091807	1.00045904	1.00045904
0.59919840	1.00091880	1.00045940	1.00045940
0.60120240	1.00091954	1.00045977	1.00045977
0.60320641	1.00092030	1.00046015	1.00046015
0.60521042	1.00092107	1.00046053	1.00046053
0.60721443	1.00092184	1.00046092	1.00046092
0.60921844	1.00092264	1.00046132	1.00046132
0.61122244	1.00092344	1.00046172	1.00046172
0.61322645	1.00092426	1.00046213	1.00046213
0.61523046	1.00092508	1.00046254	1.00046254
0.61723447	1.00092592	1.00046296	1.00046296
0.61923848	1.00092678	1.00046339	1.00046339
0.62124248	1.00092764	1.00046382	1.00046382
0.62324649	1.00092851	1.00046426	1.00046426
0.62525050	1.00092940	1.00046470	1.00046470
0.62725451	1.00093030	1.00046515	1.00046515
0.62925852	1.00093121	1.00046560	1.00046560
0.63126253	1.00093213	1.00046606	1.00046606
0.63326653	1.00093306	1.00046653	1.00046653
0.63527054	1.00093400	1.00046700	1.00046700
0.63727455	1.00093495	1.00046747	1.00046747
0.63927856	1.00093591	1.00046795	1.00046795
0.64128257	1.00093688	1.00046844	1.00046844
0.64328657	1.00093786	1.00046893	1.00046893
0.64529058	1.00093885	1.00046943	1.00046943
0.64729459	1.00093985	1.00046993	1.00046993
0.64929860	1.00094087	1.00047043	1.00047043
0.65130261	1.00094189	1.00047094	1.00047094
0.65330661	1.00094291	1.00047146	1.00047146
0.65531062	1.00094395	1.00047198	1.00047198
0.65731463	1.00094500	1.00047250	1.00047250
0.65931864	1.00094606	1.00047303	1.00047303
0.66132265	1.00094712	1.00047356	1.00047356
0.66332665	1.00094819	1.00047410	1.00047410
0.66533066	1.00094927	1.00047464	1.00047464
0.66733467	1.00095036	1.00047518	1.00047518
0.66933868	1.00095146	1.00047573	1.00047573
0.67134269	1.00095257	1.00047628	1.00047628
0.67334669	1.00095368	1.00047684	1.00047684
0.67535070	1.00095480	1.00047740	1.00047740
0.67735471	1.00095592	1.00047796	1.00047796
0.67935872	1.00095706	1.00047853	1.00047853
0.68136273	1.00095820	1.00047910	1.00047910
0.68336673	1.00095935	1.00047967	1.00047967
0.68537074	1.00096050	1.00048025	1.00048025
0.68737475	1.00096166	1.00048083	1.00048083
0.68937876	1.00096282	1.00048141	1.00048141
0.69138277	1.00096400	1.00048200	1.00048200
0.69338677	1.00096517	1.00048259	1.00048259
0.69539078	1.00096636	1.00048318	1.00048318
0.69739479	1.00096755	1.00048377	1.00048377
0.69939880	1.00096874	1.00048437	1.00048437
0.70140281	1.00096994	1.00048497	1.00048497
0.70340681	1.00097114	1.00048557	1.00048557
0.70541082	1.00097235	1.00048617	1.00048617
0.70741483	1.00097356	1.00048678	1.00048678
0.70941884	1.00097478	1.00048739	1.00048739
0.71142285	1.00097600	1.00048800	1.00048800
0.71342685	1.00097722	1.00048861	1.00048861
0.71543086	1.00097845	1.00048922	1.00048922
0.71743487	1.00097968	1.00048984	1.00048984
0.71943888	1.00098092	1.00049046	1.00049046
0.72144289	1.00098215	1.00049108	1.00049108
0.72344689	1.00098339	1.00049170	1.00049170
0.72545090	1.00098464	1.00049232	1.00049232
0.72745491	1.00098588	1.00049294	1.00049294
0.72945892	1.00098713	1.00049356	1.00049356
0.73146293	1.00098838	1.00049419	1.00049419
0.73346693	1.00098963	1.00049482	1.00049482
0.73547094	1.00099088	1.00049544	1.00049544
0.73747495	1.00099214	1.00049607	1.00049607
0.73947896	1.00099339	1.00049670	1.00049670
0.74148297	1.00099465	1.00049733	1.00049733
0.74348697	1.00099591	1.00049795	1.00049795
0.74549098	1.00099717	1.00049858	1.00049858
0.74749499	1.00099843	1.00049921	1.00049921
0.74949900	1.00099969	1.00049984	1.00049984
0.75150301	1.00100094	1.00050047	1.00050047
0.75350701	1.00100220	1.00050110	1.00050110
0.75551102	1.00100346	1.00050173	1.00050173
0.75751503	1.00100472	1.00050236	1.00050236
0.75951904	1.00100598	1.00050299	1.00050299
0.76152305	1.00100723	1.00050362	1.00050362
0.76352705	1.00100849	1.00050424	1.00050424
0.76553106	1.00100974	1.00050487	1.00050487
0.76753507	1.00101100	1.00050550	1.00050550
0.76953908	1.00101225	1.00050612	1.00050612
0.77154309	1.00101349	1.00050675	1.00050675
0.77354709	1.00101474	1.00050737	1.00050737
0.77555110	1.00101599	1.00050799	1.00050799
0.77755511	1.00101723	1.00050861	1.00050861
0.77955912	1.00101847	1.00050923	1.00050923
0.78156313	1.00101970	1.00050985	1.00050985
0.78356713	1.00102093	1.00051047	1.00051047
0.78557114	1.00102216	1.00051108	1.00051108
0.78757515	1.00102339	1.00051170	1.00051170
0.78957916	1.00102461	1.00051231	1.00051231
0.79158317	1.00102583	1.00051292	1.00051292
0.79358717	1.00102705	1.00051352	1.00051352
0.79559118	1.00102826	1.00051413	1.00051413
0.79759519	1.00102946	1.00051473	1.00051473
0.79959920	1.00103066	1.00051533	1.00051533
